label;sentence
5;Die Bushaltestellen sind zwar barrierefrei ausgebaut, aber gerade die der Linie 61 auf der falschen Platzseite und damit nur beschwerlich erreichbar, insbesondere für mobilitätseingeschränkte Personen. Die LSA ist außerdem von einer alten Bauform und nicht mit Blindenleitfunktionen versehen.
5;Es gibt Absätze an den Fuß- und Radwegen. Für Rollstuhlfahrer und Rollatoren ein Hinderniss, für Fahrräder ein Kostenpunkt - Achten in den Reifen. Geh- und Radwege müssen komplett ohne Absatz auf die Straße geführt werden. Fehlbauarten wie am HP Strehlen mit riesiegen Absätzen bei Neubauten muss endlich aufhören!
5;ist da, aber umständlich. Siehe kleine mauer an der Haltestelle 66 Bergstraße Richtung Innenstadt. Da springe man drüber, wenn man schnell zur 61 muss. Sturzgefahr. eingeschränkte Mitburger, sei es durch Rollstuhl oder Kinderwagen oder andere Einschränkungen mussen einen ganz schön langen Umweg gehen. Die anderen Haltestellen sind in Ordnung.
5;Ich bin noch nie über den Platz gegangen und habe genau auf Barrierefreiheit geachtet, da dies mich persönlich glücklicherweise nicht betrifft. Daher kann ich nicht viel dazu sagen. Ich weiß, dass die Haltestellen dort barrierefrei ausgebaut sind und mit der Umsetzung des Stadtbahn Projekts wird dort sicherlich noch mehr auf Barrierefreiheit geachtet.
5;Meines Erachtens sind die Haltestellen alle barrierefrei. Ich könnte mir aber vorstellen, dass z.B. Rollstuhlfahrer die Nord-Süd Hanglage nicht immer als angenehm empfinden. Zudem sind es meist lange Wege aufgrund der Größe des Platzes. Fahrbahnen, Fahrradwege und Gehwege machen es eventuell auch sehbehinderten Menschen schwieriger sich zurechtzufinden.
5;Für eine bessere Barrierefreiheit müssten die Ampelphasen etwas länger sein, hab schon öfter gesehen, dass ältere Fußgänger grad mal die Hälfte der Straße überquert hatten, als sie rot bekamen und recht schnell danach die Autofahrer Grün, außerdem ist es gefährlich für diese Menschen erstmal den Radweg überqueren zu müssen, um auf den richtigen Gehweg zu kommen.
5;die Situation zwischen Rad- und Fußweg stellt für körperlich beeinträchtige einen Spießroutenlauf dar. Die Situation ist zu unübersichtlich und daher in puncto Barrierefreiheit inakzeptabel. Auch die Bereiche der Haltestellen sind sehr schmal und daher für Rollstuhlfahrer*innen kein angenehmer Ort zum Warten, da man oft das Gefühl hat im Weg zu stehen - ganz davon ab, dass man ohne Hilfe den Bus nicht besteigen kann
5;Manche Wege sind für Menschen im Rollstuhl nicht oder nur schlecht geeignet, weil sie zu uneben sind und/oder zu steil sind. Manche Fußwege sind auch zu schmal (2 Rollstühle o. Kinderwagen passen nicht/schlecht aneinander vorbei). Auf manchen Wegen gibt es nur Treppen. Einige Haltestellen sind noch nicht barrierefrei. Es fehlt ein durchgängiges Leitsystem für Blinde. Informationen in leichter Sprache fehlen fast überall.
5;Die Gebäude am Platz sind meines wissens überwiegend barrierefrei, allerdings ist an einigen Stellen Kopfsteinpflaster verwendet wurden was sich nicht gerade sehr praktisch erweist, die Brücke kann als Verbindung genutzt werden und die Fußwege sind abgesenkt, es gibt soweit ich weiß akustische Signale, das hin und herspringen von Rad und Fußweg ist gefährlich für Blinde und eine bessere Beschilderung für ein schnelles erreichen der Ziele wäre gut, wo kann ich lang und wo nicht, akustischer führer für Blinde
5;An sich gibt es viele abgesenkte Bordsteine, alle Haltestellen sind barrierefrei. Problematisch sind teils zu kleine Wartebereiche vor den Ampeln. Erschwerend kommt hinzu, dass sich Radfahrer mit Fußgänger ständig mischen. Das führt dazu, dass Fußgänger sehr auf Radfahrer achten müssen, weil man immer wieder Radwege kreuzt, insbesondere vor den Ampeln. Aber auch Radfahrer werden ständig durch an Ampeln wartende Fußgänger und Radfahrer behindert. Die Situation macht es für langsamere Menschen nicht einfach.
5;umgestzte Arbeiten zur Barrierefreiheit sind anerkennenswert - durch die Größe des Platzes und der breiten Verkehrszüge sind weite Wege nicht vermeidbar - vorhandenene Querungshilfen sind notwendig und erhöhen das Sicherheitsgefühl - von Bergstraße kommender Radweg und Fußweg bietet mögliches Konfliktpotenzial - zu erkennen: Maßnahmen der Barrierefreiheit, die eigentlich auf bestimmte Betroffenengruppen ausgerichtet sind, werden durch Menschen ohne handicap als positiv wahrgenommen, daher manchmal die Frage, warum die Betonung auf Barrierefreiheit liegen muss
5;Die Barrierefreiheit in Dresden in Verbindung gerade der DVB ist vorbildlich. Die Stadt an sich macht auch ihr möglichstes. Die Bürger wissen es im allgemeinen nicht mehr zu schätzen, da es in den letzten Jahren nicht mehr genutzt wird. Die Kurzformel hier lautet Individualverkehr.. Die Bürger haben durchaus Gehhilfen, Rollstuhl, Rollator, Kinderwagen, allerdings auch ein eigenes Fahrzeug. Die behindertern Parkplatze haben in der Stadt sehr viel Raum eingenommen, als auch der Verkehr. Dies ist ohne jede Wertung, lediglich ein Fakt und Feststellung der letzten Jahre. Rückschlüsse ergeben sich bei den Krankenkassen AOK Sachsen Thüringen und der Zulassungsstelle, verminderte oder Kfz-Steuer befreit.
5;Welche Ideen & Vorschläge haben Sie zur Barrierefreiheit des Platzes? 224
5;Blindenleitstreifen
5;Leitsysteme wie BlindFind
5;gelbe Rillen für Blinde zB.
5;er sollte barrierefrei sein
5;Einführung Blindenleitsystem
5;Barrierefreie Fußwege erzeugen
5;Bessere Orientierung für Blinde
5;verbesserte Orientierungshilfen
5;Schaffung von Leitspuren für Blinde
5;Ein Blindenleitsystem wäre sinnvoll
5;Mehr Orientierungshilfen und Betreuer
5;Orientierungshilfen sind für alle gut.
5;Orientierungstafeln mit Brailleschrift
5;Bordsteinabsenkung, wo es notwendig ist
5;Kompletter Platz barrierefrei gestalten
5;Orientierungshilfen sind immer sinnvoll!
5;Bordsteine ebenerdig, glatte Untergründe
5;allen nutzern gleichen Zugang ermöglichen
5;Blindenleitsystem, Rampen statt Stufen/Treppen
5;barrierefreie Haltestellen und fahrbahnübergänge
5;Der Platz sollte vollständig barrierefrei werden.
5;möglicherweise fehlt noch etwas für Sehbehinderte
5;einheitliches Höhenniveau und Orientierungshilfen
5;Blindenleitsystem, bessere Absenkung der Bordsteine.
5;Orientierungshilfen z.b. taktil am Boden anbringen
5;Vollständige Barrenfreie Haltestelle auch Straßenbahn!
5;gute Kombination von Überrollbarkeit und (Blinden-)leitsystem
5;barrierefreie Infotafeln, die einen neuen FF-Platz erläutern
5;Beschilderung für Campus sinnvoll, auch Senkung der Brodsteine
5;Weitere Rampen für Fußgängerbrücke errichten, Stufen beseitigen
5;Gesamtkonzept mit Umsetzung zur Barrierefreiheit am Platz fehlt
5;Orientierungshilfen und Verlängerung der Grünphasen für Fußgänger
5;Das weiß ich nicht. Vielleicht ein Ausbau des Blindenleitsystems.
5;Kleines Bronzemodell am Platz zur Orientierung für Sehbehinderte.
5;Barrierefreie Infotafeln - wo welches TUD-Gebäude liegt, wären schön.
5;Zukünftige baumaßnahmen Barrierefrei zu gestalten (Straßenbahnstrecke).
5;Orientierungshilfen, Markierung für leute mit Sehprobleme, breitere Wege
5;Orientierungshilfen, wie es hinter der technischen Leitzentrale aufgebaut ist
5;Orientierungshilfe in Form von Überblickstafel fehlt, evtl. Fixpunkte schaffen
5;Straßenbahnhaltestellen barrierefrei bauen (aber das ist wahrscheinlich Standard)
5;Blindenleitstreifen Lageplan Kreuzung, Campuszugang und Haltestellen zum tasten?
5;.. naja, erstmal richtig umsetzen. Das fängt bei den Absenkungen von Bordsteinen an.
5;Falls noch nicht vorhanden: Blindenleitsystem und abgesenkte Bordsteine installieren
5;Man sollte dementsprechende Orientierungshilfen für sehbehinderte Menschen einplanen.
5;zB Geräusch an der Ampel für blinde Personen, damit klar ist wann die Ampel grün wird
5;Absenkung der Bordsteine, Töne für bei der Überquerung für Sehgeschädigte, längere Ampelzeit
5;Eigentlich ist die Barrierefreiheit gut, nur die Anschlüsse an weitere Wege sind nicht optimal
5;Blindenleitsysteme + einfachere Straßenüberquerung dank Kuppel. Kuppel muss Rollstuhlgerech sein
5;Verbesserungen gibt es sicher viele, wie zB Orientierungshilfen, mehr Platz, weniger steile Rampen
5;Bessere Ausgestaltungen von Eingangssituation und klarere Ausschilderungen der barrierefreien Zugänge
5;Herstellung von Bodenindikatoren für Sehbehinderte - Campus-Plan mit Braille-Schrift auf dem Platz
5;Ebene Kreuzungsmöglichkeiten, haptische Leistreifen im Bodenbelag als Ergänzung zum akustischen Ampelsignal
5;neue Konzepte des ÖPNV neuer Umsteige Punkt und Haltestellen behinderten gerecht. neue große Anzeige Tafeln
5;Sicherlich kann man Führungslinien für (fast) Blinde weitläufiger verbauen, ansonsten bin ich beim Thema überfragt
5;Es könnte Rampenkonstruktionen eingebaut werden, die gleichzeitig mit Sitz- und Freizeitmöglichkeiten integriert werden.
5;Bessere Orientierungshilfen für Blinde Menschen Abschaffung oder Absenkung der Bordsteine auf den mittleren Verkehrsinseln
5;Bauliche Trennung von Rullstuhlstreifen und Radstreifen, weniger steile teigung für Rollstuhlfahrer, Taststreifen fü Blinde.
5;Eine Bedarfsanalyse sollte erstellt werden. Wer ist dort, wer bewergt sich wie und wieviel Barrierefreiheit ist notwendig.
5;Orientierungshilfen und rollstuhlgerechte Bordsteinkanten sind mittlerweile eigentlich Standard. Darauf sollte geachtet werden.
5;Kontrastflächen sowie weiterführende Blindenleitstreifen, teilweise grobes Pflaster auf den Verkehrsinseln durch glattes ersetzen
5;Leit- und Orientierungssystem etablieren, barrierefreie Straßenbahn- und Bushaltestelle, Überblick TUD Campus als Orientierungshilfe
5;Da es viele sehbehinderte Studierende an der TU gibt, wäre ein Leitsystem von den Bushaltestellen startend vielleicht nicht schlecht
5;Verbesserung der Nutzungsmöglichkeiten und Sicherheit für Blinde, Aufstellen eines Planes der Campusgebäude zur besseren Orientierung
5;Wichtig sind starke Gefälle, wie an der neuen Haltestelle Strehlener Bahnhof, das ist wichtig für das Bizepstraining der Rollifahrer.
5;Blindenleitsystem auf gesamtem Platz - Wegweiser für Rad und Fuß zu Bushaltestellen, TUD-Gebäuden und nächsten Stadtteilen/Plätzen
5;In dieser Hinsicht könnten die Planer einen Selbsttest unternehmen, um etwaigen Verbesserungsbedarf zu finden (z.B. Neigungen von Rampen).
5;Die Möglichkeit für Menschen mit körperlichen Einschränkungen verbessern. Auch hier ist die Trennung von Fuß- und Radwerk verbesserungswürdig
5;Orientierungshilfen am Boden für Blinde. Anpassung der Gehwege sodass alle Bereiche selbstständig von Rollstuhlfahrern erreicht werden können.
5;Klare Trennung Rad- und Fußwege und Verkehrsberuhigung (30 km/h!) Bodenmarkierungen für Sehbeeinträchtigte Barrierefreie Bushaltestellen
5;Jeder Platz sollte jedem/jeder zugänglich sein (und zwar ohne große Umwege, z.B. weil die rollstuhlgerechte Rampe X Kilometer weit entfernt liegt)
5;Wegweiser/Karte für Fremde. Blindenleitstreifen einbauen. Engpunkte/Begebnungsverkehr der Radfahrer/Fußgänger insb. auf südlicher Seite entschärfen.
5;Bei Rückbau des Kfz Spuren und Gleichberechtigung anderer Verkehrsträger muss Barrierefreiheit für mobilitätseingeschränkte Personen mitberücksichtigt werden.
5;Ich habe keine touristischen Hinweisschilder oder Orientierungshilfen für Studenten wahrgenommen. Ein Orientierungsplan für Sehbehinderte (Stadtmodell) wäre denkbar.
5;Abgesenkte Bordsteine an Übergängen für Radfahrer und Mobilitätseingeschränkte Personen. Otpische gegebenfalls haptische Verdeutlichung der Fußgängerwege für Sehbehinderte.
5;na, gestalten sie ihn einfach Barrierefrei! und bei Fragen wenden Sie sich an die 'Hauseigene' Professorin im Landschaftsbau - die kennt sich damit schließlich ziemlich gut aus...
5;Markierung für Sehbeeinträchtigte Absenkung aller Fußborde auf Straßenniveau (sonst Konflikte zwischen Radfahrenden und Mobilitätsbeeinträchtigten) weitere Orientierungshilfen
5;Längere Grünphasen für Fußgänger wären für alte oder gehbehinderte Menschen angenehmer, als auf einer Verkehrsinsel verharren zu müssen, weil man es nicht über die Straße geschafft hat.
5;durch die vielen Ampeln ist es sicher für Blinde nicht einfach, dabei könnten Orientierungshilfen und bessere akustische Ampeln helfen, genauso wären Infraroterkennungen an den Ampeln ein Vorteil
5;Navigationsverbesserungen für Blinde (z.B. Blindenleitstreifen), verbesserter Akustik der Ampel-Signale (KFZ Geräusche). Gehbehinderte könnten durch Handläufe und Rollstuhlgerechte Pfade unterstützt werden.
5;Macht einen Selbsttest im Rollstuhl (einem zum Schieben und einen elektrischen) sowie Kinderwagen mit verschiedener Bereifung um zu prüfen ob Bordsteine wirklich Barrrierefrei sind und vergeßt die Haltestellen nicht!
5;barrierefreie Straßenbahnhaltestelle
5;barrierefreiheit muss gewährleistet werden, nicht nur für Menschen mit körperlicher Behinderung oder chronischen Erkankungen, sondern auch gut für Familien (kinderwagen) oder Transport per Rad (Ermöglichung eines autofreien Campus)
5;Bessere Trennung von Rad- und Fußwegen insbesondere an Ampelübergängen. Unabhängig von der Barrierefreiheit fehlt mir direkt am Platz ein Plan wo man eigentlich ist (existiert in der Süd-West-Ecke versteckt unter Bäumen meines Erachtens).
5;Durchgang zwischen alter Mensa und Willersbau zum Zelleschen Weg mus her. Auch für Rollstuhlfahrer geeigneter Durchgang mus da hin, nicht nur Treppen. Die Treppen vor dem jetzigen Haupteingang des Willersbaus sind für Rollstuhlfahrer nicht machbar.
5;alle Wege für Fußgänger eben und ohne Höhenunterschiede: es ist für Kfz viel einfacher mal ein paar Zentimeter nach oben zu fahren als mit dem Rollstuhl aller paar Meter runter und wieder hoch. Grundstückseinfahrten sollte nicht gepflastert werden.
5;Kreisverkehr, sodass weniger Bordsteinkanten für den selben Weg vorhanden sind oder eine zweietagige Verkehrführung, die Fußgänger, Rollstuhlfahrer und Radfahrer vom Kraftfahrzeugverkehr trennt. Klare Flächen zum Abstellen von Fahrrädern und E-Rollern.
5;Mehr Platz für Fußgänger und Radfahrer. Orientierungshilfen für alle. Bessere optische Trennung von Fußwegen, Radwegen, Wartebereichen für Fußgänger, Wartebereichen für Radfahrer. Das würde auch Menschen mit Behinderung helfen, wenn es klarere Strukturen gäbe.
5;Sitzgelegenheiten für gehbehinderte oder ältere Menschen sollten immer Armlehnen haben, damit sie sich beim Aufstehen besser hochstützen können. Gilt für die Haltestellen und auch für Bänke. Bänke sollten zudem eine gute Sitzhöhe haben, also nicht zu niedrig sein.
5;Die Materialien / Beläge und Farben sollten so gewählt werden, dass diese als Orientierungshilfen für Sehbeeinträchtigte dienen. Zudem sollten die Oberflächen aber auch für Rollstuhlfahrer so barrierefrei gestaltet werden, dass diese den Platz problemlos passieren und nutzen können.
5;Fußgängerbrücken mit langen seichten Auffahrten könnten in das bestehende Wegsystem eingesetzt werden, diese erlauben es nicht nur Personen mit eingeschränkter Mobilität den Platz sicher, autonom und schnell zu überqureren sondern bietet auch eine Möglichkeit das Fahrradnetz stark zu beschleunigen.
5;Für eine bessere Barrierefreiheit müssten die Ampelphasen etwas länger sein, hab schon öfter gesehen, dass ältere Fußgänger grad mal die Hälfte der Straße überquert hatten, als sie rot bekamen und recht schnell danach die Autofahrer Grün, außerdem ist es gefährlich für diese Menschen erstmal den Radweg überqueren zu müssen, um auf den richtigen Gehweg zu kommen.
5;Wenn nicht schon vorhanden: - Leitsysteme - akustische und taktile Ampeln - barrierefreie Ampelquerungen und Haltestellen - taktile Abgrenzung zu Radweg und Fahrbahn - geringe Wegeneigung - barrierefreie Informationen (braille und große Schrift, einfache Sprache, (auch) in Sitzhöhe) Ggf. Barrierefreier Lageplan / Wegweiser für bessere Orientierung - akustische und optische (bessere) Haltestellen
5;Im Bezug auf die Gestaltung der Verkehrsanlagen im Zuge des Baus der Straßenbahntrasse sollten natürlich alle notwendigen, bzw. möglichen Maßnahmen der Schaffung von Barrierefreiheit unternommen werden. Die Gestaltung des Platzes als fußgängerfreundlicher Platz (Entkoppelung von Fußgänger- und Radverkehr, wie oben beschrieben) sollte allerdings bereits eine Verbesserung der Barrierefreiheit für Fußgänger bringen.
